,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,have_failed,high_absences,student_drinker
272,1,1,18,1,0,1,1,1,2,2,0,0,1,1,0,0,1,0,0,4,4,3,1,1,3,2,11,11,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
273,1,0,17,0,1,1,1,2,1,2,0,0,1,1,1,0,1,0,1,3,5,2,2,2,1,2,15,14,14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,0,1
274,1,1,17,1,1,1,2,4,2,2,0,0,1,1,0,1,1,1,1,4,3,3,1,1,1,2,10,10,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,False,0,0
275,1,1,17,1,0,1,2,2,2,2,0,1,1,1,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,1
276,1,1,18,0,1,0,3,2,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,75,10,9,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False,1,0
277,1,0,18,1,1,1,4,4,2,1,0,0,0,1,1,1,1,1,0,3,2,4,1,4,3,22,9,9,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,False,1,1
278,1,1,18,1,1,1,4,4,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,15,9,8,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,True,1,0
279,1,0,18,1,0,1,4,3,2,1,0,0,0,1,1,1,1,1,0,4,2,3,1,2,1,8,10,11,10,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,False,1,1
280,1,0,17,1,0,0,4,1,2,1,0,0,0,1,1,1,1,1,1,4,5,4,2,4,5,30,8,8,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,False,1,1
281,1,0,17,1,0,0,3,2,1,1,1,0,0,0,0,1,1,1,0,4,4,4,3,4,3,19,11,9,10,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,True,1,1
282,1,1,18,0,0,1,1,1,2,4,0,0,1,1,1,1,1,0,0,5,2,2,1,1,3,1,12,12,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,0
283,1,1,18,1,1,1,1,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,4,8,9,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
284,1,1,17,1,1,1,2,2,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,4,10,9,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
285,1,0,17,1,1,1,1,1,1,2,0,0,0,1,0,0,1,1,0,4,3,3,1,2,4,2,12,10,11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,0,1
286,1,1,18,1,1,1,2,2,1,3,0,0,1,1,0,1,1,1,0,4,3,3,1,2,2,5,18,18,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,False,1,1
287,1,1,17,1,1,1,1,1,1,3,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,6,13,12,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,False,1,0
288,1,0,18,1,1,1,2,1,1,3,0,0,0,1,1,1,1,1,0,4,2,4,1,3,2,6,15,14,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,False,1,1
289,1,0,18,1,0,0,4,4,1,2,0,0,1,1,1,1,1,1,0,5,4,3,1,1,2,9,15,13,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,False,1,0
290,1,0,18,1,1,1,4,2,1,2,0,0,1,1,1,1,1,1,1,4,3,2,1,4,5,11,12,11,11,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,False,1,1
291,1,1,17,1,1,1,4,3,1,3,0,0,1,1,0,1,1,1,0,4,2,2,1,2,3,0,15,15,15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,False,0,1
292,1,1,18,1,0,1,2,1,1,2,1,0,0,0,0,1,1,1,1,5,4,3,1,1,5,12,12,12,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,True,1,0
293,1,1,17,0,0,1,3,1,2,4,0,0,1,1,0,1,1,0,0,3,1,2,1,1,3,6,18,18,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,False,1,0
294,1,0,18,0,0,1,3,2,2,3,0,0,1,1,1,1,1,1,0,5,4,2,1,1,4,8,14,13,14,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,False,1,0
295,1,0,17,1,1,1,3,3,1,1,0,0,1,1,0,1,1,1,0,4,4,3,1,3,5,4,14,12,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
296,1,1,19,1,1,1,4,4,2,2,0,0,1,1,1,1,1,1,0,2,3,4,2,3,2,0,10,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,False,0,1
297,1,1,18,1,0,1,4,3,2,2,0,0,1,1,0,1,1,1,1,4,4,5,1,2,2,10,10,8,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False,1,1
298,1,1,18,1,1,1,4,3,1,4,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,0,14,13,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,0,0
299,1,0,18,1,0,1,4,4,1,1,0,0,1,1,0,1,1,1,1,1,4,2,2,2,1,5,16,15,16,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,False,1,1
300,1,1,18,1,0,0,4,4,1,2,0,0,1,0,0,1,1,1,1,4,2,4,1,1,4,14,12,10,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,1,0
301,1,0,17,1,0,1,4,4,2,1,0,0,0,1,0,1,1,1,0,4,1,1,2,2,5,0,11,11,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,1
302,1,1,17,1,1,1,4,2,2,3,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,0,15,12,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,0
303,1,1,17,1,1,1,3,2,1,4,0,0,1,1,1,0,1,1,0,5,2,2,1,2,5,0,17,17,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,False,0,1
304,1,0,19,1,1,1,3,3,1,2,1,0,1,0,1,1,1,1,1,4,4,4,1,1,3,20,15,14,13,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,True,1,0
305,1,1,18,1,1,1,2,4,1,2,1,0,1,1,1,1,1,1,0,4,4,3,1,1,3,8,14,12,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,True,1,0
306,1,0,20,1,1,0,3,2,1,1,0,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,17,18,18,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,False,0,0
307,1,0,19,1,1,1,4,4,2,1,1,0,1,1,0,1,1,1,1,4,3,4,1,1,4,38,8,9,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,True,1,0
308,1,0,19,0,1,1,3,3,1,2,1,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,15,12,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,True,0,1
309,1,1,19,1,0,1,1,1,1,2,1,1,1,0,1,0,1,1,0,4,4,3,1,3,3,18,12,10,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,True,1,1
310,1,1,19,1,0,1,1,2,1,2,1,0,0,0,1,0,1,0,1,4,2,4,2,2,3,0,9,9,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,True,0,1
311,1,1,19,1,1,1,2,1,3,2,0,0,1,0,0,1,0,1,1,3,4,1,1,1,2,20,14,12,13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,False,1,0
312,1,0,19,1,1,1,1,2,1,2,1,0,0,0,0,0,1,1,0,4,5,2,2,2,4,3,13,11,11,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,True,0,1
313,1,1,19,1,0,1,3,2,2,2,1,0,1,1,0,0,1,1,1,4,2,2,1,2,1,22,13,10,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,True,1,1
314,1,1,19,1,1,1,1,1,1,3,2,0,0,0,0,0,1,1,1,4,1,2,1,1,3,14,15,13,13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,True,1,0
315,1,1,19,0,1,1,2,3,1,3,1,0,0,0,0,1,1,1,1,4,1,2,1,1,3,40,13,11,11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,True,1,0
316,1,1,18,1,1,1,2,1,2,2,0,0,1,1,1,1,1,1,0,5,3,3,1,2,1,0,8,8,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
317,1,1,18,1,1,1,4,3,1,3,0,0,1,1,1,1,1,1,1,4,3,4,1,1,5,9,9,10,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,0
318,1,1,17,0,1,1,3,4,1,3,0,0,1,1,1,0,1,1,0,4,3,4,2,5,5,0,11,11,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,1
319,1,1,18,1,1,1,4,4,1,2,0,0,1,1,0,1,1,1,0,4,4,4,3,3,5,2,11,11,11,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
320,1,1,17,1,1,0,4,3,1,2,0,0,1,1,0,1,1,1,1,5,2,2,1,2,5,23,13,13,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,False,1,1
321,1,1,17,1,1,1,2,2,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,12,11,9,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,0
322,1,1,17,0,0,1,2,2,1,3,0,0,1,1,1,1,1,1,0,3,3,2,2,2,3,3,11,11,11,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,False,0,1
323,1,1,17,1,1,1,3,1,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,1,12,14,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,1
324,1,1,17,1,0,1,0,2,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,16,15,15,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,False,0,1
325,1,0,18,1,1,1,4,4,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,3,9,12,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
326,1,0,17,1,1,1,3,3,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,3,14,15,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,False,0,1
327,1,0,17,0,1,1,2,2,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,8,11,10,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,1
328,1,1,17,1,1,1,4,4,1,3,0,0,1,1,1,1,1,1,0,5,4,4,1,3,4,7,10,9,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,False,1,1
329,1,1,17,1,1,1,4,4,2,3,0,0,1,1,0,0,1,1,1,4,3,3,1,2,4,4,14,14,14,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,False,0,1
330,1,0,18,1,0,1,2,2,1,4,0,0,1,0,1,1,1,1,0,4,5,5,2,4,5,2,9,8,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
331,1,1,17,0,1,1,2,4,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,7,12,14,14,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,False,1,0
332,1,1,18,1,1,1,3,3,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,False,0,0
333,1,1,18,1,0,1,2,2,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,8,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False,0,0
334,1,1,18,0,1,1,2,2,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,0,10,9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
335,1,1,17,1,1,1,3,4,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,16,16,15,15,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,1
336,1,1,19,0,1,0,3,1,1,3,1,0,0,1,0,1,1,0,0,5,4,3,1,2,5,12,14,13,13,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,True,1,1
337,1,1,17,1,1,1,3,2,1,2,0,0,1,1,0,1,1,1,1,4,3,2,2,3,2,0,7,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
338,1,1,18,1,0,1,3,3,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,7,16,15,17,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,False,1,0
339,1,1,17,0,1,0,3,2,1,2,0,0,1,1,0,1,1,1,0,4,3,3,2,3,2,4,9,10,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
340,1,1,19,1,1,1,2,1,1,3,1,0,0,1,1,1,1,1,1,4,3,4,1,3,3,4,11,12,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,True,0,1
341,1,0,18,1,1,1,4,4,1,2,1,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,10,10,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,True,0,1
342,1,0,18,1,0,1,3,4,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,11,16,15,15,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,False,1,1
343,1,1,17,1,1,0,2,2,1,2,1,0,1,0,0,1,1,1,1,3,3,1,1,2,4,0,9,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,True,0,1
344,1,1,18,1,1,1,2,3,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,4,11,10,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
345,1,1,18,1,1,1,3,2,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,7,13,13,14,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,False,1,1
346,1,0,18,0,1,1,4,3,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,9,16,15,16,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,False,1,1
347,1,0,18,1,1,1,4,3,1,3,0,0,1,1,0,1,1,1,1,5,4,5,2,3,5,0,10,10,9,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
348,1,1,17,1,1,1,4,3,1,3,0,0,1,1,1,1,1,1,1,4,4,3,1,3,4,0,13,15,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,1
349,0,0,18,0,1,1,3,2,2,1,1,0,1,0,0,0,1,1,0,2,5,5,5,5,5,10,11,13,13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,True,1,1
350,0,0,19,0,1,1,1,1,3,2,3,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,8,7,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,True,1,1
351,0,0,17,1,1,1,3,3,2,2,0,0,1,1,0,1,1,1,0,4,5,4,2,3,3,2,13,13,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
352,0,0,18,1,0,1,1,3,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7,8,7,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,True,1,1
353,0,0,19,0,1,1,1,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,8,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,True,0,1
354,0,0,17,0,1,1,4,3,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,13,11,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
355,0,1,18,1,1,1,3,3,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,9,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,0
356,0,1,17,0,1,1,4,4,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,4,12,13,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,False,0,1
357,0,1,17,1,0,0,3,2,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,2,12,12,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,1
358,0,0,18,1,0,1,1,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,4,10,10,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,1
359,0,1,18,1,0,1,1,1,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,18,16,16,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,0
360,0,1,18,0,0,0,1,4,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,13,13,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
361,0,0,18,0,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,4,4,3,2,3,5,2,13,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,True,0,1
362,0,1,18,1,1,1,3,3,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,0,11,11,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,False,0,1
363,0,1,17,1,0,1,4,4,1,2,0,0,1,1,1,1,1,1,1,2,3,4,1,1,1,0,16,15,15,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False,0,0
364,0,1,17,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,12,11,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,1
365,0,0,18,0,1,1,1,3,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,4,10,10,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
366,0,0,18,1,0,1,4,4,2,3,0,0,0,1,0,1,1,1,1,4,2,2,2,2,5,0,13,13,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,False,0,1
367,0,1,17,0,1,1,1,1,3,1,1,0,1,1,0,1,1,1,1,5,2,1,1,2,1,0,7,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,True,0,1
368,0,1,18,1,1,1,2,3,2,1,0,0,1,1,0,1,1,1,1,5,2,3,1,2,4,0,11,10,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,1
369,0,1,18,0,1,1,4,4,3,2,0,0,1,1,0,0,1,1,1,3,2,2,4,2,5,10,14,12,11,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,False,1,1
370,0,1,19,1,0,1,3,2,2,2,2,0,0,0,1,1,1,0,1,3,2,2,1,1,3,4,7,7,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,True,0,0
371,0,0,18,0,0,1,1,2,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,14,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,1
372,0,1,17,1,1,1,2,2,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,13,11,11,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,1,0
373,0,1,17,0,1,1,1,2,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,14,6,5,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,1
374,0,1,18,0,0,1,4,4,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,19,18,19,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,0
375,0,1,18,0,1,1,1,1,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,2,8,8,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
376,0,1,20,1,1,1,4,2,2,3,2,0,1,1,0,0,1,1,1,5,4,3,1,1,3,4,15,14,15,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,True,0,0
377,0,1,18,0,0,1,4,4,1,2,0,0,0,1,1,1,1,1,0,5,4,3,3,4,2,4,8,9,10,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,False,0,1
378,0,1,18,1,1,1,3,3,1,2,0,0,0,1,0,1,1,1,1,4,1,3,1,2,1,0,15,15,15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
379,0,1,17,0,1,1,3,1,1,2,0,0,1,1,1,0,1,1,0,4,5,4,2,3,1,17,10,10,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,1,1
380,0,0,18,1,1,1,4,4,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,15,14,14,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,False,0,1
381,0,0,18,0,1,1,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,7,6,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,1,1
382,0,0,17,1,1,1,2,3,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,11,11,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0
383,0,0,19,0,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,True,0,1
384,0,0,18,0,1,1,4,2,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,6,5,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,True,1,1
385,0,1,18,0,1,1,2,2,2,3,0,0,0,1,0,1,1,0,0,5,3,3,1,3,4,2,10,9,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,0,1
386,0,1,18,0,1,1,4,4,3,1,0,0,1,1,1,1,1,1,1,4,4,3,2,2,5,7,6,5,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,False,1,1
387,0,1,19,0,1,1,2,3,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,0,7,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,True,0,1
388,0,1,18,1,0,1,3,1,1,2,0,0,1,1,0,1,1,1,0,4,3,4,1,1,1,0,7,9,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,False,0,0
389,0,1,18,1,1,1,1,1,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,5,0,6,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,True,0,0
390,0,0,20,1,0,0,2,2,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,9,9,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,True,1,1
391,0,0,17,1,0,1,3,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,14,16,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,False,0,1
392,0,0,21,0,1,1,1,1,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,10,8,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,True,0,1
393,0,0,18,0,0,1,3,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,11,12,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
394,0,0,19,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,8,9,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,False,1,1
395,1,1,18,1,1,0,4,4,2,2,0,1,0,0,0,1,1,0,0,4,3,4,1,1,3,4,0,11,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,False,0,0
396,1,1,17,1,1,1,1,1,1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,1,3,2,9,11,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,False,0,0
397,1,1,15,1,0,1,1,1,1,2,0,1,0,0,0,1,1,1,0,4,3,2,2,3,3,6,12,13,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,1,1
398,1,1,15,1,1,1,4,2,1,3,0,0,1,0,1,1,1,1,1,3,2,2,1,1,5,0,14,14,14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False,0,0
399,1,1,16,1,1,1,3,3,1,2,0,0,1,0,0,1,1,0,0,4,3,2,1,2,5,0,11,13,13,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,0,1
400,1,0,16,1,0,1,4,3,1,2,0,0,1,0,1,1,1,1,0,5,4,2,1,2,5,6,12,12,13,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,False,1,1
401,1,0,16,1,0,1,2,2,1,2,0,0,0,0,0,1,1,1,0,4,4,4,1,1,3,0,13,12,13,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
402,1,1,17,1,1,0,4,4,2,2,0,1,1,0,0,1,1,0,0,4,1,4,1,1,1,2,10,13,13,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False,0,0
403,1,0,15,1,0,0,3,2,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,1,0,15,16,17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
404,1,0,15,1,1,1,3,4,1,2,0,0,1,0,1,1,1,1,0,5,5,1,1,1,5,0,12,12,13,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
405,1,1,15,1,1,1,4,4,1,2,0,0,1,0,0,1,1,1,0,3,3,3,1,2,2,2,14,14,14,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,False,0,1
406,1,1,15,1,1,1,2,1,3,3,0,0,1,0,1,1,1,1,0,5,2,2,1,1,4,0,10,12,13,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,False,0,0
407,1,0,15,1,0,1,4,4,1,1,0,0,1,0,1,1,1,1,0,4,3,3,1,3,5,0,12,13,12,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,1
408,1,0,15,1,1,1,4,3,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,3,0,12,12,13,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
